price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
6383949,4446,2,4,3,yes,yes,no,no,yes,3,no,semi-furnished
3895795,2045,6,2,4,no,no,no,no,yes,0,no,furnished
7717598,7893,6,2,2,yes,no,yes,no,yes,1,no,semi-furnished
5536223,2693,1,4,3,yes,yes,yes,no,no,1,yes,furnished
5259446,4436,2,4,3,yes,no,no,no,yes,0,no,furnished
6070400,9754,1,2,1,no,no,no,no,no,3,no,semi-furnished
9036010,11677,1,4,4,yes,yes,no,no,no,0,no,semi-furnished
9831721,6895,5,5,2,yes,no,yes,no,yes,3,yes,unfurnished
5306833,4354,6,3,2,no,no,no,no,no,1,no,semi-furnished
5383152,1225,1,5,4,yes,yes,no,no,yes,3,no,semi-furnished
7881643,5893,3,4,4,yes,no,yes,no,yes,3,no,unfurnished
8231980,8022,3,4,2,yes,yes,no,yes,no,2,no,unfurnished
8873025,10151,6,3,4,yes,no,no,no,yes,2,no,furnished
4514912,6600,3,4,1,no,no,no,no,yes,2,no,semi-furnished
10083551,13740,5,3,4,yes,no,no,no,no,0,no,semi-furnished
8830614,12259,2,2,1,yes,yes,no,no,yes,0,no,semi-furnished
7393554,8996,4,3,1,yes,no,yes,no,no,2,no,unfurnished
7127957,10007,1,3,4,yes,no,no,no,no,1,no,furnished
11742482,13946,4,5,3,yes,no,yes,no,yes,1,yes,semi-furnished
7538754,8683,2,4,3,yes,yes,no,no,no,1,yes,furnished
3692748,5642,2,2,1,yes,no,no,no,no,0,no,semi-furnished
8876479,14503,5,1,4,no,no,yes,no,no,3,no,semi-furnished
7829482,12312,3,3,1,yes,no,yes,yes,yes,0,no,unfurnished
6961007,8679,3,1,4,yes,no,no,no,yes,2,no,furnished
8368400,9208,2,4,4,yes,yes,no,no,yes,3,no,unfurnished
7844452,8339,5,3,2,yes,yes,no,no,no,1,yes,semi-furnished
8055770,10435,5,1,3,yes,yes,yes,no,yes,0,no,semi-furnished
5777891,3205,6,5,3,no,yes,no,no,yes,0,no,unfurnished
8264763,11716,1,1,2,yes,no,yes,no,yes,2,yes,semi-furnished
5660867,2069,3,5,2,yes,no,no,no,yes,1,yes,unfurnished
5011320,4444,2,2,2,yes,yes,no,no,yes,0,no,furnished
9781878,11757,6,4,1,yes,no,no,no,yes,0,yes,unfurnished
3869297,2060,4,1,1,no,yes,no,no,yes,3,no,furnished
3254355,3327,3,3,1,yes,no,no,no,no,0,no,unfurnished
5037219,4420,1,4,1,yes,no,no,no,yes,3,no,furnished
4351062,1301,5,1,1,yes,yes,no,no,yes,0,no,unfurnished
9751251,13468,2,3,3,yes,yes,no,no,no,1,yes,unfurnished
3653443,1606,3,3,3,no,no,yes,no,yes,2,no,furnished
7110219,4170,4,3,4,yes,no,yes,no,yes,1,yes,furnished
3517337,1699,1,3,3,yes,no,no,no,no,2,no,unfurnished
5432957,6088,1,1,2,yes,no,yes,no,yes,0,no,furnished
8634332,10331,6,2,3,yes,no,yes,no,no,1,no,furnished
4692405,1190,3,5,2,yes,no,yes,no,no,3,no,furnished
9832549,11492,4,5,3,yes,no,yes,no,yes,2,no,furnished
5084198,1980,1,5,1,yes,yes,no,yes,yes,2,yes,unfurnished
4195866,3975,2,2,3,yes,yes,no,no,no,0,no,unfurnished
6305979,7102,1,3,4,yes,no,no,no,yes,2,no,semi-furnished
3877901,2184,4,3,1,yes,no,no,no,no,2,no,semi-furnished
6194209,4327,5,4,1,yes,yes,no,no,no,2,no,furnished
6326309,4394,5,5,4,yes,no,no,no,yes,0,no,semi-furnished
10180378,9319,6,5,3,yes,yes,yes,no,yes,1,no,unfurnished
8264618,11257,3,3,3,yes,no,no,no,yes,0,yes,semi-furnished
5203073,2816,4,5,4,yes,yes,no,no,yes,3,no,furnished
7229234,6854,6,3,1,yes,yes,yes,no,yes,2,no,furnished
7114369,7709,1,3,4,yes,no,no,yes,yes,2,yes,unfurnished
3707582,1569,1,3,2,yes,no,no,no,yes,1,no,furnished
5885559,6442,5,1,2,yes,no,no,no,yes,2,no,furnished
4862815,2895,6,1,3,no,no,yes,no,yes,1,yes,unfurnished
4828669,3733,5,1,1,yes,no,yes,no,yes,2,no,unfurnished
5406677,4863,2,1,2,yes,no,yes,no,yes,2,no,furnished
11209788,13913,5,2,4,yes,yes,yes,yes,yes,0,yes,unfurnished
7778959,8455,2,4,3,yes,yes,yes,no,no,0,yes,unfurnished
5583146,5014,1,4,3,yes,no,no,yes,no,3,no,semi-furnished
9111429,12093,6,3,1,yes,no,no,no,yes,1,no,unfurnished
5344852,2686,2,5,2,yes,no,no,no,yes,3,no,unfurnished
5659746,4009,6,1,3,yes,yes,yes,no,no,0,no,furnished
8760175,8806,6,4,4,yes,no,yes,yes,no,1,yes,unfurnished
3720957,1154,2,4,2,yes,no,yes,no,no,0,no,semi-furnished
8421627,11729,3,1,3,yes,no,no,no,yes,1,no,semi-furnished
5122941,2409,5,2,3,yes,no,no,no,yes,2,no,unfurnished
10877627,13249,2,2,2,yes,no,yes,no,yes,3,yes,furnished
4677361,1784,1,4,2,yes,no,yes,no,yes,3,no,semi-furnished
9340261,12367,6,2,1,yes,yes,yes,no,yes,1,no,furnished
8461421,9096,4,1,4,yes,no,no,no,yes,3,yes,unfurnished
6904007,8560,2,4,1,yes,yes,no,no,no,0,no,furnished
9592715,13533,5,1,1,yes,no,no,no,yes,3,no,furnished
8572610,8343,6,2,4,yes,yes,no,no,yes,1,yes,furnished
6735757,8206,3,1,4,no,no,no,no,yes,3,yes,semi-furnished
5710682,6596,1,2,1,yes,no,yes,no,yes,3,yes,furnished
5470104,6801,3,2,2,no,no,no,no,yes,0,no,unfurnished
4338096,3806,4,1,4,no,no,yes,no,no,2,no,semi-furnished
3297738,1537,2,2,1,yes,yes,yes,no,yes,0,no,semi-furnished
7202769,6986,6,3,2,yes,yes,no,yes,no,3,no,unfurnished
4258077,2841,2,1,3,yes,no,no,no,yes,3,yes,furnished
10801148,14208,5,3,2,yes,no,yes,no,yes,2,no,semi-furnished
8114413,11647,2,1,1,yes,no,no,no,yes,2,yes,unfurnished
7813688,9716,1,2,4,yes,no,no,no,yes,0,yes,semi-furnished
7995273,7971,4,2,2,yes,yes,yes,no,yes,2,yes,semi-furnished
6700781,6625,3,4,2,yes,yes,no,no,yes,0,no,furnished
5956195,3950,4,4,2,yes,yes,no,no,yes,1,no,furnished
9361020,8992,6,3,4,yes,no,yes,no,yes,3,no,unfurnished
9637394,13323,2,2,4,no,no,yes,no,yes,2,yes,unfurnished
6928511,5780,6,4,2,yes,no,no,no,yes,1,yes,semi-furnished
9493552,13307,3,2,2,yes,no,yes,no,yes,1,no,unfurnished
5058173,3368,6,1,1,yes,no,no,no,yes,0,no,semi-furnished
10162482,13039,5,4,4,yes,no,no,no,yes,0,no,furnished
7443834,7655,4,3,2,yes,yes,no,no,no,2,yes,furnished
8770145,9173,3,4,4,yes,no,yes,no,yes,0,no,unfurnished
5923797,5495,3,2,4,yes,no,yes,no,no,1,no,unfurnished
10223268,11893,3,5,4,yes,no,no,no,yes,1,yes,semi-furnished
8409477,10163,1,5,1,yes,no,no,no,yes,3,yes,furnished
6826251,7002,4,2,3,yes,no,yes,no,no,1,yes,unfurnished
7890286,7614,6,1,4,yes,no,no,no,yes,2,no,semi-furnished
8975240,10358,3,4,4,yes,yes,no,no,yes,3,no,semi-furnished
11548631,14403,4,5,2,yes,no,yes,no,yes,0,yes,unfurnished
9698959,14121,3,1,4,yes,no,no,no,yes,3,yes,semi-furnished
6742089,6919,5,2,3,yes,no,no,yes,no,1,no,unfurnished
10261178,11966,5,1,4,yes,yes,no,no,yes,2,yes,furnished
9091483,11174,5,2,1,yes,yes,yes,no,yes,0,no,furnished
5439073,1853,2,4,2,yes,no,yes,no,yes,0,yes,furnished
5718190,5146,3,1,3,yes,no,no,no,yes,1,yes,semi-furnished
8452698,12928,2,4,1,yes,no,no,no,no,2,no,unfurnished
5323878,4769,4,1,3,yes,no,no,no,no,1,yes,semi-furnished
4806324,1574,2,2,2,yes,no,yes,no,yes,1,yes,furnished
10293851,12453,4,2,4,yes,yes,yes,no,yes,2,yes,semi-furnished
4208309,2148,4,1,2,yes,yes,no,no,yes,1,no,furnished
7327247,7293,4,2,2,yes,no,yes,no,yes,2,no,semi-furnished
8860206,7457,6,3,4,no,yes,yes,no,yes,2,no,unfurnished
7107566,8509,2,3,1,yes,no,yes,no,yes,1,no,furnished
8596113,10907,6,4,3,no,no,yes,no,no,1,no,semi-furnished
6087760,5777,3,3,1,yes,no,yes,no,yes,3,no,furnished
9346645,14125,2,3,4,yes,yes,no,no,no,0,no,furnished
6661751,4854,3,5,3,yes,yes,no,no,no,0,yes,furnished
10636262,14365,3,5,4,yes,yes,no,no,yes,2,no,furnished
5022176,3491,4,5,1,yes,no,no,no,no,3,no,semi-furnished
9138518,11852,2,5,2,yes,yes,no,no,yes,2,no,unfurnished
5895565,4124,3,2,3,yes,no,no,no,yes,3,no,semi-furnished
8004499,6691,5,4,4,yes,no,no,no,yes,2,no,semi-furnished
5355343,4051,3,4,3,yes,no,yes,no,yes,0,no,semi-furnished
5077362,1004,5,3,3,yes,no,no,no,no,3,yes,furnished
6222974,6222,2,4,1,yes,no,no,no,no,1,yes,semi-furnished
5928609,6315,6,3,2,yes,no,yes,no,no,1,no,furnished
5469006,5869,2,4,3,yes,no,no,no,yes,0,no,semi-furnished
6904806,1876,6,1,1,yes,yes,no,no,yes,3,yes,furnished
9644089,10183,6,1,3,yes,no,yes,yes,yes,1,yes,furnished
7401355,8027,2,4,2,yes,no,yes,yes,no,1,no,semi-furnished
6177137,5142,3,2,3,yes,yes,no,yes,no,1,yes,semi-furnished
7071439,7966,1,3,2,yes,yes,no,no,yes,0,yes,furnished
7728441,8079,3,4,1,yes,yes,no,no,yes,2,yes,semi-furnished
8275314,8987,3,3,1,yes,no,yes,no,yes,1,no,furnished
6775945,7799,4,5,2,no,no,no,no,no,1,no,furnished
10242848,13556,4,4,2,yes,no,no,no,yes,2,no,unfurnished
5510337,5465,3,2,1,yes,no,no,no,no,1,no,furnished
5078562,1635,5,5,2,yes,no,no,no,yes,3,no,unfurnished
11614557,14417,6,4,2,yes,yes,yes,no,no,1,yes,unfurnished
5602015,2693,4,1,4,yes,yes,no,no,yes,2,no,furnished
8686883,10874,3,4,3,yes,no,no,no,yes,0,yes,unfurnished
4404980,5752,1,1,1,yes,yes,yes,no,yes,0,no,furnished
8453970,9311,5,1,1,yes,no,no,no,yes,3,yes,unfurnished
4054698,1830,2,4,4,no,yes,no,no,no,1,no,furnished
9478986,12867,3,4,2,yes,no,no,no,yes,1,yes,furnished
5636843,6177,3,1,2,yes,no,no,no,yes,2,no,furnished
9403558,10561,6,3,2,yes,yes,no,no,yes,2,no,unfurnished
8658995,9932,5,5,1,yes,no,no,no,yes,3,no,unfurnished
8280187,9308,4,2,4,no,no,no,no,yes,3,yes,semi-furnished
8433118,6949,4,4,3,yes,no,no,no,yes,1,yes,unfurnished
5476100,3838,4,5,4,no,no,yes,no,no,1,no,furnished
5942741,2150,2,5,1,yes,yes,no,no,yes,3,no,semi-furnished
8036098,8560,5,3,3,yes,no,yes,no,yes,0,no,semi-furnished
5837259,2931,5,5,2,yes,yes,yes,no,yes,0,no,semi-furnished
9923853,10204,4,4,4,yes,no,yes,no,yes,0,no,unfurnished
4866488,2664,4,5,4,no,yes,no,no,yes,0,no,furnished
4706670,2081,6,4,1,yes,no,yes,no,yes,3,no,furnished
10436209,13921,1,4,4,yes,yes,no,no,yes,2,no,semi-furnished
4140691,1512,1,1,3,no,no,no,no,yes,0,yes,semi-furnished
8604138,12041,3,3,4,yes,no,no,no,no,3,no,furnished
8150170,14407,3,2,1,no,no,no,no,no,0,no,semi-furnished
7379542,8805,5,1,4,yes,no,no,no,no,1,yes,furnished
6671023,6237,5,2,3,yes,no,yes,no,yes,0,no,semi-furnished
4291778,1559,2,4,3,yes,yes,no,no,yes,3,no,unfurnished
5702948,4672,2,1,1,yes,yes,no,no,yes,1,yes,semi-furnished
9892938,13775,1,5,2,yes,no,no,no,yes,1,no,unfurnished
6537650,8404,3,5,1,no,no,no,no,yes,0,yes,semi-furnished
9523460,14184,1,2,2,yes,no,yes,no,yes,0,no,semi-furnished
5076588,4343,1,4,3,yes,yes,no,no,no,1,yes,furnished
10104157,14500,3,2,4,yes,yes,no,no,no,2,no,unfurnished
7255193,5070,2,3,4,yes,no,yes,no,yes,3,yes,furnished
12208333,13991,6,5,3,yes,no,yes,no,yes,3,yes,unfurnished
8200829,10662,6,1,1,yes,no,yes,no,yes,3,no,semi-furnished
4352627,1580,6,1,4,no,no,yes,no,yes,3,no,furnished
5870216,8004,3,1,1,no,no,no,no,no,3,no,furnished
11023793,11486,4,5,4,yes,no,yes,no,yes,1,yes,unfurnished
7321349,9130,4,4,2,yes,no,no,no,yes,3,no,furnished
7107987,4147,4,5,4,yes,no,no,no,yes,2,no,furnished
5845479,5249,5,5,2,no,yes,no,no,no,2,no,semi-furnished
3196346,2679,2,1,4,no,no,no,no,no,0,yes,furnished
5655540,4506,2,5,4,no,yes,yes,no,no,0,no,semi-furnished
9805759,14284,5,1,4,yes,no,yes,no,yes,0,yes,semi-furnished
8256953,8253,1,4,4,yes,yes,yes,no,yes,0,yes,semi-furnished
7429357,3744,6,3,4,yes,yes,yes,yes,yes,1,yes,unfurnished
8853236,12548,4,1,1,yes,no,no,no,yes,2,no,furnished
10055676,13237,6,2,2,yes,no,yes,no,yes,1,no,semi-furnished
8279126,10435,4,3,2,no,yes,no,no,no,2,no,semi-furnished
7073628,6188,6,4,4,yes,no,no,yes,yes,1,no,unfurnished
7751427,12310,1,3,1,no,no,yes,no,no,2,no,semi-furnished
9301041,14296,6,1,1,no,yes,yes,no,no,0,no,semi-furnished
4865920,3141,6,4,3,no,no,no,no,no,2,yes,furnished
9032649,14245,3,2,3,yes,no,no,no,yes,0,no,unfurnished
9077151,12251,6,1,1,yes,no,no,no,yes,2,no,semi-furnished
9505637,13740,3,1,3,yes,no,yes,no,no,1,yes,semi-furnished
10538471,14515,2,4,2,yes,yes,yes,no,no,3,yes,semi-furnished
9753566,12151,5,4,1,yes,yes,yes,no,yes,2,no,furnished
10178859,11457,6,3,3,yes,yes,yes,no,yes,1,no,semi-furnished
6832428,7617,2,2,1,yes,yes,no,no,no,3,no,semi-furnished
4349554,3479,3,3,3,no,no,no,no,yes,1,no,semi-furnished
7351842,7484,6,3,1,no,no,yes,no,yes,3,yes,furnished
11736513,13838,6,1,4,yes,no,yes,no,yes,0,no,semi-furnished
7215734,10827,1,4,2,no,yes,no,no,yes,2,yes,unfurnished
9571490,14600,2,1,3,yes,no,no,no,no,1,no,furnished
7616581,8421,4,2,4,yes,no,no,no,yes,2,no,furnished
7438116,10949,4,3,1,yes,no,no,no,no,0,no,semi-furnished
5557584,5452,1,2,4,yes,yes,yes,no,yes,0,no,furnished
9063227,11262,3,4,2,yes,yes,no,no,no,2,yes,unfurnished
6867528,6881,4,4,3,yes,yes,no,no,no,1,no,unfurnished
8899636,7665,4,5,3,yes,yes,no,no,yes,1,no,semi-furnished
3864879,3849,5,2,1,no,no,yes,no,no,1,no,semi-furnished
7915542,12443,2,1,2,no,yes,no,no,yes,2,no,unfurnished
6817283,8390,3,2,4,no,yes,yes,no,no,1,no,semi-furnished
7987318,7905,6,3,1,yes,no,no,no,yes,1,yes,semi-furnished
11269902,12922,2,4,3,yes,no,yes,yes,yes,3,yes,furnished
5271448,3489,3,4,4,yes,no,no,no,yes,1,no,furnished
8629147,10823,4,2,1,yes,yes,yes,no,yes,0,yes,semi-furnished
10217320,12008,5,2,4,no,yes,no,no,yes,1,no,semi-furnished
7453156,10207,2,2,4,yes,no,no,no,yes,2,no,semi-furnished
8022643,10540,4,3,1,no,no,yes,no,yes,2,no,furnished
5722186,5611,3,3,4,yes,no,no,no,yes,1,no,semi-furnished
9016178,12279,2,1,4,yes,yes,yes,no,yes,2,no,furnished
6781625,3839,6,2,2,yes,yes,yes,no,yes,2,no,unfurnished
7346426,9527,2,1,2,yes,no,no,no,yes,1,yes,furnished
7315513,6878,4,5,3,yes,no,no,no,yes,3,no,furnished
10401037,13784,2,3,2,yes,no,yes,no,yes,3,yes,furnished
9568961,10087,6,4,1,yes,no,yes,no,no,3,no,furnished
8433732,7303,5,5,4,yes,no,no,no,yes,3,yes,unfurnished
10734248,12738,5,4,3,yes,no,no,no,yes,0,yes,furnished
4047215,1851,4,5,2,yes,no,yes,no,no,1,no,semi-furnished
4929570,2687,3,1,4,yes,no,yes,no,yes,2,yes,semi-furnished
7995014,11123,4,1,1,yes,no,no,no,yes,2,no,furnished
7359960,7833,5,3,4,no,yes,no,no,yes,1,no,semi-furnished
10737942,12938,1,4,1,yes,yes,yes,no,yes,2,yes,semi-furnished
5773135,3427,1,5,4,yes,no,yes,no,no,0,yes,furnished
9765113,10760,2,2,3,yes,yes,yes,no,yes,3,yes,semi-furnished
6820167,5000,6,2,3,yes,no,no,no,no,1,no,semi-furnished
5697233,6052,2,3,2,yes,no,yes,no,yes,2,no,semi-furnished
4165817,3738,1,4,2,yes,yes,yes,no,no,0,no,unfurnished
9841232,12690,5,2,4,yes,no,yes,no,no,2,no,furnished
6593933,6732,2,3,4,yes,yes,no,yes,yes,0,no,unfurnished
7551407,6387,4,3,2,yes,yes,no,no,yes,2,yes,furnished
8447769,9002,6,4,2,yes,no,no,no,yes,3,no,semi-furnished
6125422,6536,4,2,4,yes,no,no,no,yes,1,no,furnished
10815321,14479,6,2,4,no,yes,no,no,yes,3,no,semi-furnished
6681867,4913,5,2,4,yes,yes,no,no,no,3,yes,semi-furnished
4184978,2066,2,1,3,yes,no,no,no,yes,2,no,semi-furnished
8135605,8723,6,2,1,yes,yes,yes,no,no,3,no,furnished
6730146,5380,4,5,1,yes,no,no,no,yes,1,no,semi-furnished
7565426,11636,2,1,2,yes,no,no,no,yes,0,yes,unfurnished
4689929,5107,2,1,3,yes,yes,no,no,no,0,no,unfurnished
7151378,6726,4,1,4,yes,no,yes,no,yes,2,yes,furnished
4298289,4373,1,1,4,yes,no,no,no,yes,1,no,semi-furnished
11411615,13161,6,3,2,yes,no,yes,no,yes,1,yes,unfurnished
10123809,11738,4,5,2,yes,yes,yes,no,no,0,no,semi-furnished
9604342,9945,5,4,3,yes,yes,no,no,yes,0,no,unfurnished
2995788,3082,3,2,1,no,no,no,no,no,3,no,unfurnished
8761399,11966,4,1,1,no,no,no,no,yes,2,yes,unfurnished
7924743,12088,2,4,4,yes,no,no,yes,no,0,no,unfurnished
9861557,13377,2,3,2,yes,yes,yes,no,yes,0,no,unfurnished
7819828,9967,4,4,3,yes,no,no,no,yes,1,no,furnished
7649450,7748,3,1,4,yes,no,yes,no,yes,1,yes,unfurnished
7717389,10817,4,5,1,yes,no,no,no,no,1,no,furnished
9017697,12261,3,4,1,yes,yes,no,no,no,0,no,semi-furnished
3148319,1417,3,1,3,yes,no,no,no,yes,2,no,semi-furnished
8703151,9306,5,1,4,yes,no,yes,no,yes,3,no,furnished
9391042,9808,6,2,3,no,yes,no,yes,yes,2,yes,furnished
4810744,4974,2,2,4,yes,no,no,yes,yes,0,no,furnished
5154824,4267,2,5,1,yes,no,no,no,yes,3,no,semi-furnished
4977876,1825,3,2,2,yes,no,yes,no,yes,2,yes,furnished
7049074,8668,2,5,2,no,no,no,no,yes,0,no,unfurnished
5861713,6745,1,3,1,no,no,no,no,yes,2,no,furnished
9233376,10708,3,3,2,yes,no,yes,no,yes,0,yes,semi-furnished
9295131,12338,2,2,2,yes,no,no,no,yes,1,yes,semi-furnished
3839692,1412,1,3,4,no,no,yes,no,yes,2,no,furnished
8567744,8543,5,4,3,yes,no,no,no,yes,1,yes,semi-furnished
8154389,8587,2,4,4,yes,yes,no,no,no,1,yes,semi-furnished
3131850,1728,1,4,3,no,no,no,no,no,3,no,semi-furnished
9858028,12540,4,3,3,no,no,yes,no,no,3,yes,unfurnished
7316270,8164,6,4,2,yes,no,yes,no,yes,2,no,furnished
10450270,12000,4,5,3,yes,yes,yes,no,no,0,no,unfurnished
8587868,9867,1,1,3,yes,no,no,no,yes,3,yes,furnished
8415912,12657,3,2,1,yes,no,yes,no,yes,3,no,furnished
7871223,6988,3,5,3,yes,yes,no,no,yes,1,no,unfurnished
5035490,3504,2,4,1,yes,no,no,no,yes,1,no,unfurnished
4529224,3967,4,1,4,no,yes,no,no,no,0,no,semi-furnished
4054218,3786,3,2,2,yes,no,no,no,no,3,yes,semi-furnished
4515423,2122,3,5,3,yes,no,no,no,no,3,no,unfurnished
4795894,5079,4,2,1,yes,no,no,no,yes,0,no,unfurnished
6906934,2571,5,3,4,yes,yes,no,no,no,3,yes,semi-furnished
6676787,6073,3,4,4,yes,no,no,no,yes,2,no,semi-furnished
8956537,6104,6,5,4,yes,no,yes,no,yes,2,yes,semi-furnished
5281584,3143,1,5,1,yes,yes,yes,no,yes,0,no,semi-furnished
7066492,10879,2,1,1,no,no,no,no,yes,1,yes,semi-furnished
6031303,7806,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
9039688,8357,6,1,3,yes,no,yes,no,yes,2,yes,unfurnished
10640898,13324,6,2,4,yes,no,no,no,yes,3,no,semi-furnished
9010817,13043,3,4,2,yes,no,no,no,no,3,no,semi-furnished
5529342,4440,5,2,1,yes,no,yes,no,no,1,yes,semi-furnished
4765856,4766,1,4,2,yes,no,yes,no,yes,1,yes,furnished
7116381,6644,2,5,4,yes,no,no,no,no,2,no,semi-furnished
8545680,11518,3,2,4,yes,no,no,no,no,1,no,unfurnished
5544101,3914,2,2,2,yes,no,yes,yes,yes,0,no,unfurnished
6664360,5968,4,2,4,yes,no,no,no,no,2,no,unfurnished
7899194,6917,6,3,1,yes,no,no,no,no,3,yes,furnished
11306812,14584,6,4,4,yes,no,no,no,no,3,no,unfurnished
9822172,13144,3,4,3,yes,no,yes,no,yes,3,no,semi-furnished
8852512,9787,3,2,3,yes,yes,no,no,yes,1,yes,semi-furnished
5137998,1728,4,3,4,yes,no,yes,no,yes,2,no,unfurnished
4331636,2365,5,2,2,no,no,no,yes,no,1,no,furnished
5979137,5492,3,4,4,no,yes,yes,no,no,0,no,furnished
6272958,1698,6,5,3,yes,no,no,no,yes,2,yes,unfurnished
5848095,8186,2,3,1,yes,yes,no,no,no,1,no,furnished
11363651,14923,1,3,3,yes,no,yes,no,yes,3,yes,semi-furnished
3853899,1395,2,2,4,yes,no,yes,no,yes,3,no,furnished
8956783,8400,5,5,4,yes,no,yes,yes,yes,0,no,semi-furnished
7563066,9082,1,4,2,yes,no,no,no,no,0,yes,unfurnished
4955687,5171,2,1,4,yes,no,no,no,yes,0,no,unfurnished
5909373,5360,2,4,4,yes,no,no,no,no,3,no,semi-furnished
4368938,3502,4,4,1,yes,no,no,no,yes,1,no,furnished
8986289,11011,5,5,1,yes,no,yes,no,yes,3,no,furnished
3892048,1717,6,3,1,yes,no,no,no,no,3,no,unfurnished
6136286,3782,4,4,2,yes,no,no,no,yes,3,no,semi-furnished
6092286,5946,1,3,2,yes,yes,yes,no,yes,1,yes,unfurnished
11103895,12769,6,5,3,no,no,yes,no,yes,3,no,furnished
6095659,6486,4,5,2,yes,no,no,no,yes,0,no,furnished
8252019,9335,5,2,1,yes,no,yes,no,yes,0,yes,semi-furnished
5890078,5980,3,1,2,yes,yes,no,no,yes,0,yes,furnished
10291904,12332,3,5,4,yes,yes,no,no,yes,0,yes,semi-furnished
7680223,8266,1,5,2,yes,yes,no,no,no,3,no,semi-furnished
5258069,5491,3,3,4,yes,no,no,no,yes,3,no,unfurnished
8904918,8192,4,5,3,no,no,yes,no,no,3,yes,unfurnished
9090064,12130,1,4,4,yes,no,yes,no,yes,0,no,furnished
5518594,6588,6,2,1,yes,no,no,no,no,1,no,unfurnished
8489614,8651,5,2,3,yes,no,yes,no,yes,2,no,furnished
4457232,4636,1,4,3,no,no,no,no,yes,2,no,furnished
9929366,12414,6,5,3,yes,no,no,no,no,2,no,semi-furnished
4538339,2167,1,1,1,yes,yes,no,no,yes,1,yes,furnished
9086254,11808,2,5,4,yes,no,yes,no,yes,3,no,furnished
4384400,2062,2,2,3,yes,yes,no,no,no,2,yes,semi-furnished
3799337,3156,1,1,1,yes,no,no,no,yes,2,no,furnished
7263444,8860,3,3,3,no,no,yes,yes,no,3,yes,unfurnished
5956369,6161,2,3,3,yes,no,yes,no,yes,2,yes,furnished
7069260,6305,5,5,1,yes,no,yes,no,yes,3,no,semi-furnished
10315314,12174,6,5,2,yes,no,yes,no,no,2,no,semi-furnished
5741727,7541,4,1,3,yes,no,no,no,yes,3,no,semi-furnished
6826019,12486,2,1,2,yes,no,no,no,yes,0,no,furnished
6376047,5729,1,5,3,yes,no,yes,yes,yes,1,no,furnished
7758051,10348,3,2,2,yes,no,no,no,yes,2,yes,semi-furnished
8397522,8330,4,3,4,yes,no,no,no,yes,3,no,semi-furnished
6514883,6334,6,1,2,yes,no,no,no,yes,0,no,semi-furnished
8878342,9924,6,2,2,yes,no,yes,no,no,3,yes,unfurnished
6124662,5330,2,5,2,no,no,yes,no,yes,2,no,semi-furnished
8712384,9010,6,4,2,yes,no,no,no,no,2,yes,unfurnished
7585266,7801,6,1,4,yes,no,no,yes,yes,2,no,unfurnished
6126019,5846,3,4,1,yes,no,no,no,yes,2,no,unfurnished
6721904,7731,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished
6630526,8241,3,3,1,yes,yes,no,no,no,0,no,semi-furnished
3114970,1953,1,2,3,no,no,no,no,yes,3,yes,unfurnished
5917179,3539,6,3,1,no,no,no,no,no,3,no,furnished
8068623,8056,6,2,2,yes,yes,no,no,no,2,no,unfurnished
9033912,12516,6,1,1,yes,no,no,no,no,3,no,semi-furnished
9793001,12493,5,1,4,no,no,no,no,yes,0,yes,furnished
6078815,2542,3,4,4,yes,yes,no,no,yes,2,no,semi-furnished
5062449,6293,4,2,2,no,no,no,no,no,1,no,unfurnished
8870543,14964,2,2,1,yes,yes,yes,yes,no,0,no,unfurnished
4766193,2191,4,4,3,yes,no,yes,no,yes,2,no,semi-furnished
7446939,7313,1,5,4,no,no,yes,no,no,3,yes,semi-furnished
10395195,14704,1,2,2,yes,yes,yes,no,no,0,yes,unfurnished
9721837,12185,6,2,4,yes,no,no,no,no,2,yes,unfurnished
8198938,7938,4,2,2,yes,no,yes,no,yes,3,yes,semi-furnished
6532063,3681,6,5,1,no,no,no,no,no,3,yes,semi-furnished
8860017,10409,5,1,1,yes,no,no,no,yes,2,yes,furnished
3341120,2540,1,4,1,no,yes,no,no,no,0,no,unfurnished
7746203,7172,1,5,1,yes,no,yes,no,yes,2,no,unfurnished
8911052,12428,4,3,1,no,no,no,no,yes,2,yes,unfurnished
5768145,6541,1,3,2,yes,no,no,no,no,2,yes,furnished
10935851,11578,5,5,4,yes,yes,yes,no,yes,2,yes,unfurnished
8910469,12911,5,5,3,no,no,no,yes,no,2,no,semi-furnished
10886122,14807,5,1,4,yes,no,no,no,no,3,yes,semi-furnished
7418107,10580,2,3,1,no,no,yes,no,yes,2,yes,unfurnished
9001952,11048,5,4,4,yes,yes,yes,no,no,0,yes,furnished
4631623,2365,5,2,4,yes,no,yes,no,no,1,no,semi-furnished
7384778,9691,2,2,2,yes,yes,no,no,yes,2,no,semi-furnished
9428361,10872,6,1,3,yes,no,yes,no,yes,0,no,unfurnished
6569257,9702,3,1,3,yes,no,no,no,no,1,yes,furnished
6117609,8494,1,3,1,yes,yes,yes,yes,yes,0,no,semi-furnished
6772757,5312,5,4,2,yes,yes,no,no,yes,3,no,semi-furnished
4446575,2324,1,4,2,yes,no,yes,no,no,3,yes,unfurnished
